gene_id,ptu
LBRM2903_000005000,LBRM2903_SCAF000006_PTU01
LBRM2903_000005100,LBRM2903_SCAF000009_PTU01
LBRM2903_000005200,LBRM2903_SCAF000016_PTU01
LBRM2903_000005300,LBRM2903_SCAF000086_PTU01
LBRM2903_000005400,LBRM2903_SCAF000102_PTU01
LBRM2903_000005500,LBRM2903_SCAF000104_PTU01
LBRM2903_000005600,LBRM2903_SCAF000122_PTU01
LBRM2903_000005700,LBRM2903_SCAF000125_PTU01
LBRM2903_000005800,LBRM2903_SCAF000154_PTU01
LBRM2903_000005900,LBRM2903_SCAF000160_PTU01
LBRM2903_000006000,LBRM2903_SCAF000168_PTU01
LBRM2903_000006100,LBRM2903_SCAF000188_PTU01
LBRM2903_000006200,LBRM2903_SCAF000210_PTU01
LBRM2903_000006300,LBRM2903_SCAF000225_PTU01
LBRM2903_000006400,LBRM2903_SCAF000242_PTU01
LBRM2903_000006500,LBRM2903_SCAF000255_PTU01
LBRM2903_000006600,LBRM2903_SCAF000260_PTU01
LBRM2903_000006700,LBRM2903_SCAF000273_PTU01
LBRM2903_000006800,LBRM2903_SCAF000283_PTU01
LBRM2903_000006900,LBRM2903_SCAF000287_PTU01
LBRM2903_000007000,LBRM2903_SCAF000358_PTU01
LBRM2903_000007100,LBRM2903_SCAF000378_PTU01
LBRM2903_000007200,LBRM2903_SCAF000424_PTU01
LBRM2903_000007300,LBRM2903_SCAF000433_PTU01
LBRM2903_000007400,LBRM2903_SCAF000436_PTU01
LBRM2903_000007500,LBRM2903_SCAF000477_PTU01
LBRM2903_000007600,LBRM2903_SCAF000477_PTU01
LBRM2903_000007700,LBRM2903_SCAF000478_PTU01
LBRM2903_000007800,LBRM2903_SCAF000478_PTU02
LBRM2903_000007900,LBRM2903_SCAF000482_PTU01
LBRM2903_000008000,LBRM2903_SCAF000528_PTU01
LBRM2903_000008100,LBRM2903_SCAF000536_PTU01
LBRM2903_000008200,LBRM2903_SCAF000545_PTU01
LBRM2903_000008300,LBRM2903_SCAF000568_PTU01
LBRM2903_000008400,LBRM2903_SCAF000568_PTU01
LBRM2903_000008500,LBRM2903_SCAF000568_PTU01
LBRM2903_000008600,LBRM2903_SCAF000574_PTU01
LBRM2903_000008700,LBRM2903_SCAF000585_PTU01
LBRM2903_000008800,LBRM2903_SCAF000600_PTU01
LBRM2903_000008900,LBRM2903_SCAF000630_PTU01
LBRM2903_000009000,LBRM2903_SCAF000631_PTU01
